"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-28","8.72","0.00",,"0.0","65","71","58","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-29","10.29","0.16",,"0.0","59","62","56","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-30","8.50","0.03",,"0.0","58","64","55","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-31","8.05","0.05",,"0.0","63","78","58","    1",,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-01","8.72","0.00",,"0.0","69","82","60",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-02","9.62","0.00",,"0.0","71","79","60",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-03","10.51","0.00",,"0.0","66","74","59",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-04","6.49","0.04",,"0.0","66","71","59",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-05","10.51","0.02",,"0.0","62","67","58","    1",,"    1",,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-06","13.20","0.03",,"0.0","58","59","52","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-07","6.93","0.00",,"0.0","59","70","52",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-08","6.71","0.00",,"0.0","64","71","57",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-09","8.95","0.00",,"0.0","67","83","56",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-10","9.40","0.00",,"0.0","78","88","67",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-11","10.74","0.00",,"0.0","84","94","75",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-12","9.62","0.00",,"0.0","87","96","76",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-13","8.72","0.00",,"0.0","90","101","80",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-06-14","8.50","0.50",,"0.0","79","83","70",,,"    1",,,,"    1",,
